4.016286250000000724e-01,6.145813132999999873e+00,5.861701479999998909e-01,8.296098674999999645e+00,6.252932719999998445e-01,7.594286320000001034e-01,4.698464493000000353e+00,4.127420109000000892e+00,4.986531995000000883e+00,7.242362700000001818e-02,2.157782119999999970e-01,3.569134712000000320e+00,1.062576980000000115e-01,3.843668021000000490e+00,2.193754841000000066e+00,5.991460720000002516e-01,1.468512006000000092e+00,2.983243138000000627e+00,4.995527591000000989e+00,1.343949789999999977e-01,3.422160347000000158e+00,3.422160347000000047e-02
4.762527490000001418e-01,6.255073129000001231e+00,5.200204690000002072e-01,8.458600291000001548e+00,6.154398690000000283e-01,9.480881340000000268e-01,4.633000780000000596e+00,4.309186333000000424e+00,5.738498458000000468e+00,3.605891899999999484e-02,2.299861110000000208e-01,3.421450766000000421e+00,1.058893819999999902e-01,4.069019777000000282e+00,2.784219593999999631e+00,5.205127729999999842e-01,1.549300820000000023e+00,3.171638972000000223e+00,5.118743964000000979e+00,1.680081760000000368e-01,3.715474956000000439e+00,3.715474956000000550e-02
5.600942440000001854e-01,6.380319619000000664e+00,4.714477850000000636e-01,8.588666251000001139e+00,6.173250219999999455e-01,7.906237729999999742e-01,4.727287796999999792e+00,4.370902681000000456e+00,5.179735152000001008e+00,5.140308500000000114e-02,2.469916270000000191e-01,3.311445200000000089e+00,8.835006499999999152e-02,4.722972893000000560e+00,2.548595397000000151e+00,4.807016539999999227e-01,1.560323329999999897e+00,3.170151430000000214e+00,5.190112295000000486e+00,1.366279249999999557e-01,3.418156852000000523e+00,3.418156852000000384e-02
4.167582100000000733e-01,6.452929817000001123e+00,5.255955710000000947e-01,8.436344742000001062e+00,6.203540880000002478e-01,7.223577770000002563e-01,4.532497567000000949e+00,4.231271446000000047e+00,5.516257416000000191e+00,5.366605500000003193e-02,2.336437290000000500e-01,3.296962840000000838e+00,8.895898800000001660e-02,5.318892188000000409e+00,2.293155193000000036e+00,4.258506940000000851e-01,1.565972549000000269e+00,3.212553628999999855e+00,5.113757486999999990e+00,1.526847050000000316e-01,3.792983012000000542e+00,3.792983012000000764e-02
3.845833550000000156e-01,5.987147499000001538e+00,4.683875700000000308e-01,8.235115920000000145e+00,6.136853400000000791e-01,6.080227970000000592e-01,4.581213976999999993e+00,4.148236306999999456e+00,5.448383746000001082e+00,3.798220100000001404e-02,2.079420479999999904e-01,3.338051363000001270e+00,8.371188100000001575e-02,4.809670148000002143e+00,1.815173445000000108e+00,5.021606300000001077e-01,1.494114892000000028e+00,3.228934979999999122e+00,4.992196056000000048e+00,1.045529899999999984e-01,3.335310370000000635e+00,3.335310370000000441e-02
3.966682440000001142e-01,5.431047475999998930e+00,4.250076760000000564e-01,7.785618686000001176e+00,5.598473890000000841e-01,6.197737829999999670e-01,4.599612508999999960e+00,4.069467207999999836e+00,5.666738754000000711e+00,2.496466100000000257e-02,2.139518229999999854e-01,3.150956158999999701e+00,8.740245200000001935e-02,4.335263865000000827e+00,2.089905982000000328e+00,4.506958620000000026e-01,1.507032227000000058e+00,3.145139483999999985e+00,4.884428717999999670e+00,1.327708520000000225e-01,3.702573425000000640e+00,3.702573425000000445e-02
4.330180460000000453e-01,5.550632378000000422e+00,4.062827209999999578e-01,8.026826981999999333e+00,5.446814210000000545e-01,7.578572509999997875e-01,4.609833555000000693e+00,3.980499839999999789e+00,5.428321326999999918e+00,2.941907500000000286e-02,2.546216480000000337e-01,3.090095762000000246e+00,8.500250300000000703e-02,2.913539196000000331e+00,3.396456922000000489e+00,4.725031340000000468e-01,1.526388660000000286e+00,3.075075379000000275e+00,4.891349271000001053e+00,9.073977800000000704e-02,3.709265060000000780e+00,3.709265060000000586e-02
4.367328539999999482e-01,5.530397498000001022e+00,5.213850890000000238e-01,7.826307123000001198e+00,5.411350279999999069e-01,9.034505170000000085e-01,4.591293038999999965e+00,3.797806699000000563e+00,5.307854384000000536e+00,2.338540199999999958e-02,2.456673820000000175e-01,3.026475762000000458e+00,9.358930000000000027e-02,2.089899289000000326e+00,4.715134362999999773e+00,4.636336650000000281e-01,1.512268203000000311e+00,2.970758221999999726e+00,4.825171590000000954e+00,8.927152400000001875e-02,3.531972538000000661e+00,3.531972538000000689e-02
4.325259079999998479e-01,5.458595567999998899e+00,4.513673200000000163e-01,7.409412662000000260e+00,5.460012819999999767e-01,6.222588099999999400e-01,4.615915979000000391e+00,3.706187857999999835e+00,5.082376895000000339e+00,3.887891800000001230e-02,2.130093310000000517e-01,2.980012819999999785e+00,9.619280700000000517e-02,2.122849744000001149e+00,4.589030347999999648e+00,5.138486940000001058e-01,1.513075233000000130e+00,2.898019424000000122e+00,4.781845398000000635e+00,1.647748780000000135e-01,3.357633002000000477e+00,3.357633002000000311e-02
4.581744520000000098e-01,5.300650481999999108e+00,5.367401029999999684e-01,7.337306803999998905e+00,5.489561219999999908e-01,6.221022620000001835e-01,4.505041188999999946e+00,3.817228025000000358e+00,5.358278311000000294e+00,2.445953300000000552e-02,2.241765210000000175e-01,2.798421868999999784e+00,9.501172400000000573e-02,1.467213740999999905e+00,4.713271762000000642e+00,5.141011150000001084e-01,1.455107261000000207e+00,3.099112783999999898e+00,4.666029061000000588e+00,2.123185850000000041e-01,3.130482461999999799e+00,3.130482461999999771e-02
4.371878190000000330e-01,5.160989840000000939e+00,4.491700260000000000e-01,7.359927292000001842e+00,5.330127030000001431e-01,5.718565310000001123e-01,4.524395315000000473e+00,3.862386229000000615e+00,5.128482430000000036e+00,2.128420900000000532e-02,2.340101900000000068e-01,2.786434769999999617e+00,8.933934000000001707e-02,1.180224136000000090e+00,4.951595112000000576e+00,4.359569140000000287e-01,1.489498924000000057e+00,3.085807061000000129e+00,4.750198440000000133e+00,1.376236110000000346e-01,2.999107610000000257e+00,2.999107610000000326e-02
4.114917580000000408e-01,5.275845240000000658e+00,4.764841409999999722e-01,7.336497913000000537e+00,5.256101950000000578e-01,5.376599360000000605e-01,4.583500059000000348e+00,3.746347669000000380e+00,5.153136353000000724e+00,2.116702600000000545e-02,2.453141920000000142e-01,2.785906476000000520e+00,9.417438400000001375e-02,9.540379669999999868e-01,4.675876168000000277e+00,4.770968360000000796e-01,1.440133773999999978e+00,3.145720740000000681e+00,4.804977645000000130e+00,1.190909670000000059e-01,2.832992121000000640e+00,2.832992121000000446e-02
4.204544060000000583e-01,4.984145653000000564e+00,3.683660879999999804e-01,7.044761212000001827e+00,5.195235510000000279e-01,5.888997230000000416e-01,4.589499371000000494e+00,4.220469531000000885e+00,5.333610270999999514e+00,2.271883900000000109e-02,2.277366920000000183e-01,2.712511120999999470e+00,8.701074700000001327e-02,9.440866060000000504e-01,4.391595056000000774e+00,4.789546610000001703e-01,1.444150934000000275e+00,3.176604699999999948e+00,4.400132594999999647e+00,1.037710380000000099e-01,3.007083284000000134e+00,3.007083284000000231e-02
4.474849430000000239e-01,4.915188460999999620e+00,3.754415549999999824e-01,7.319717888000002226e+00,5.021515220000000168e-01,7.505697910000000972e-01,4.644798724000001044e+00,4.398934642000000395e+00,5.094709593000000147e+00,3.392933100000000007e-02,2.362576390000000470e-01,2.774226341000000318e+00,9.429190600000000866e-02,1.129456581000000126e+00,4.485386730000000099e+00,4.644424939999999280e-01,1.531419896000000280e+00,3.067230779000000407e+00,4.440903295000000028e+00,1.968171979999999988e-01,3.039218441999999687e+00,3.039218441999999576e-02
4.806269210000000958e-01,4.940261475999998986e+00,4.527919370000000332e-01,7.111912538000002115e+00,5.759625940000000499e-01,7.885726820000000803e-01,4.691742494000000541e+00,4.019179079999999793e+00,5.272379594000000225e+00,3.008845200000000511e-02,2.278348160000000233e-01,2.760774867000000299e+00,9.507869700000001756e-02,3.399705571000001036e+00,2.057322436999999837e+00,3.985352310000000453e-01,1.420292289000000041e+00,2.907290161000000150e+00,4.442411816000000790e+00,6.726457300000000805e-02,2.791032068999999893e+00,2.791032069000000046e-02
4.175203140000000035e-01,4.973992534000000632e+00,6.264426400000000505e-01,7.104134742000001168e+00,5.055084699999999875e-01,6.157537539999999865e-01,4.657798885000000944e+00,3.817423312999999929e+00,5.334686033999999744e+00,1.949853000000000003e-02,2.652557680000000029e-01,2.694795686000000856e+00,8.660998599999999992e-02,3.044119503000000115e+00,1.543558650000000254e+00,3.764267840000000143e-01,1.409285244000000104e+00,2.957276832000000244e+00,4.401906745999999870e+00,9.670260000000001355e-02,2.804152453000000378e+00,2.804152453000000392e-02
4.299596250000000675e-01,5.030275703000000931e+00,4.105739510000000481e-01,7.023349024000001606e+00,4.957666300000000970e-01,6.810706980000001964e-01,4.673784424000000826e+00,3.891120238000000064e+00,5.322263365000000412e+00,2.050411300000000089e-02,2.635030939999999933e-01,2.729662442000000411e+00,8.809179200000001597e-02,3.183815289000000437e+00,1.261486751000000073e+00,4.484545400000001236e-01,1.435649612000000186e+00,3.032245371000000134e+00,4.348119908000001033e+00,1.307172849999999886e-01,2.665939710000000407e+00,2.665939710000000268e-02
4.092507759999999828e-01,4.689945061999998721e+00,5.352289449999999560e-01,7.430696703999998931e+00,4.471586370000000810e-01,6.388321900000000220e-01,4.678761676000000591e+00,3.771600903000001281e+00,5.395133856999999367e+00,2.129247600000000115e-02,2.537387050000000643e-01,2.816684885000000360e+00,9.596512700000001117e-02,3.128478101999999428e+00,1.451274315000000037e+00,4.718074409999999941e-01,1.414551752999999579e+00,3.192331067000000466e+00,4.362102996000000843e+00,9.810292400000000801e-02,2.572539068000000206e+00,2.572539068000000151e-02
3.807799280000000453e-01,4.451702964000000762e+00,4.525597600000001441e-01,6.915658553999999292e+00,5.619061290000001430e-01,6.695331100000001534e-01,4.728972148999999625e+00,3.898962309000000293e+00,5.418761786000000136e+00,5.975505599999998696e-02,2.337067659999999825e-01,2.629355757000000793e+00,9.963989500000000610e-02,2.885836917000000224e+00,2.122903106999999956e+00,5.627680979999999389e-01,1.434319067000000114e+00,3.085324481999999868e+00,4.461536689000000777e+00,8.622429499999999247e-02,2.557798097000000048e+00,2.557798097000000062e-02
3.961272960000000731e-01,4.624228085000000377e+00,2.347568299999999997e-01,6.421263404000001174e+00,5.958595780000000008e-01,5.378223880000000401e-01,4.750874676999999657e+00,3.921932163000000582e+00,5.527618944000000312e+00,8.258736900000000769e-02,2.239139200000000440e-01,2.582498582000000376e+00,8.898052900000001653e-02,2.791935422000000777e+00,2.005545528000000299e+00,4.652737610000000079e-01,1.407779484999999831e+00,3.001291463000000270e+00,4.351580828000000345e+00,1.076630280000000078e-01,2.680236115000000030e+00,2.680236115000000224e-02
3.620630690000000151e-01,4.499027253000001281e+00,3.219063550000000329e-01,6.369057002999999995e+00,5.439088569999999123e-01,6.584863640000001572e-01,4.601248223000000692e+00,3.821127944000000110e+00,5.533797805999999930e+00,1.181114150000000113e-01,2.090111730000000501e-01,2.636510175000000178e+00,9.410263300000000497e-02,2.622186498000000032e+00,1.556684604000000638e+00,4.029840249999999680e-01,1.432903446000000081e+00,2.873291777000000380e+00,4.131623847000001071e+00,1.203299080000000271e-01,2.616883325999999066e+00,2.616883325999999274e-02
4.076346310000001361e-01,4.408674908999999253e+00,2.823621629999999993e-01,6.322906255000000364e+00,5.327704019999999208e-01,6.150890460000000282e-01,4.609485987000000229e+00,3.611213585999999864e+00,5.371201493999999244e+00,1.181871590000000000e-01,2.266450730000000302e-01,2.859198537000000151e+00,9.269415200000001576e-02,2.959028211000000130e+00,1.625911311000000081e+00,4.050339360000000388e-01,1.343627366000000212e+00,2.709875502000000491e+00,4.025627062999999950e+00,1.272274079999999863e-01,2.545615198000000134e+00,2.545615198000000107e-02
4.058903939999999877e-01,4.209600418999999150e+00,4.474918599999999635e-01,6.341885887000000999e+00,5.020388920000000699e-01,7.052356920000001361e-01,4.637077266999999559e+00,3.616767263000000288e+00,5.428587525999999386e+00,1.058550810000000175e-01,2.230279410000000351e-01,2.700458452000000786e+00,8.974094200000000410e-02,2.667671912000000312e+00,1.564814297000000076e+00,4.207903890000000424e-01,1.358006095000000357e+00,2.669622127000000678e+00,3.838988343000000025e+00,1.075099090000000007e-01,2.336721998000000244e+00,2.336721998000000286e-02
3.635215369999998947e-01,4.156959182000000474e+00,3.861469200000000601e-01,6.277561250000000648e+00,5.440786229999999835e-01,7.970529180000001102e-01,4.377701377000000171e+00,3.510301795000000169e+00,5.509453320000000431e+00,5.324628700000002407e-02,2.206830420000000514e-01,2.639124256999999751e+00,8.571348900000000381e-02,2.646209675000000594e+00,1.831690257000000210e+00,3.826078930000001432e-01,1.352994594999999967e+00,2.668333363000000347e+00,3.889882646000000221e+00,1.191922949999999620e-01,2.326123641000000575e+00,2.326123641000000380e-02
4.151922819999999681e-01,3.921216734000000592e+00,3.354127680000000278e-01,5.871912705999998927e+00,5.154625879999999993e-01,9.449029150000001209e-01,4.488270381000000420e+00,3.311294273999999760e+00,5.393303641000001036e+00,5.601640899999998924e-02,2.210901560000000377e-01,2.563815176999999501e+00,8.495599800000000479e-02,2.593706932000000354e+00,1.961927667000000097e+00,4.249353060000000681e-01,1.344957350000000051e+00,2.617971008000000488e+00,3.924714485000000419e+00,1.071459260000000163e-01,2.304070186999999770e+00,2.304070186999999936e-02
3.334794770000000796e-01,3.811430409000000186e+00,2.468401959999999840e-01,5.814234101000001154e+00,4.866754970000000680e-01,7.479395730000002462e-01,4.456031647000001428e+00,3.189939553000000760e+00,5.345798344000000313e+00,4.788075599999998266e-02,1.975766000000000466e-01,2.429749544999999511e+00,7.891799800000001697e-02,2.673536946000000469e+00,1.865802619000000329e+00,4.467356630000001161e-01,1.267053591000000257e+00,2.609868477000000020e+00,3.837304500000001006e+00,9.342847700000002364e-02,2.399496562000000832e+00,2.399496562000000624e-02
3.791342089999999998e-01,3.630101106000000577e+00,2.662767030000000035e-01,5.658198349000000960e+00,5.432787330000001802e-01,7.167002380000000450e-01,4.465165461000000668e+00,3.201219825000000352e+00,5.336792906000001224e+00,1.610005790000000048e-01,1.897234530000000419e-01,2.477398237000000503e+00,7.362730900000000189e-02,2.677308489000000513e+00,1.997178819000000161e+00,3.609742060000000197e-01,1.289426384000000203e+00,2.544392844000000320e+00,4.008527587000000558e+00,5.363928700000000771e-02,2.244277568999999861e+00,2.244277568999999972e-02
4.683430890000000457e-01,3.664022954000000443e+00,2.721968990000000477e-01,5.522511512000001233e+00,5.427289610000001208e-01,7.247780270000000469e-01,4.430727182000000930e+00,3.143313596000000487e+00,5.288704824999999943e+00,2.787636799999999512e-02,2.126198130000000186e-01,2.275085107000000217e+00,7.010886400000000684e-02,2.591392734999999892e+00,2.025832647000000097e+00,3.627525190000000510e-01,1.274132828000000384e+00,2.553195061999999904e+00,3.832460285999999883e+00,1.000186110000000073e-01,2.160976849999999949e+00,2.160976850000000116e-02
4.185914639999999687e-01,3.639031697999999704e+00,3.202714280000000246e-01,5.519932129999998160e+00,5.501244389999999651e-01,6.092763020000000473e-01,4.456731560000000592e+00,2.948676542000000289e+00,5.294008110000000045e+00,2.787867800000000396e-02,1.856462930000000178e-01,2.219558809999999660e+00,7.292374499999999815e-02,2.211147792000000223e+00,1.872931954000000010e+00,4.219723690000000693e-01,1.235996221000000173e+00,2.408742556000000423e+00,3.771227248000000198e+00,1.577986600000000073e-01,2.098740758000000373e+00,2.098740758000000248e-02
3.680803219999999598e-01,3.168095895999999634e+00,3.857091610000000226e-01,5.307183544000000808e+00,5.818162720000000787e-01,6.863322620000000818e-01,4.384108709000000381e+00,2.883667401999999935e+00,5.124687101000001022e+00,9.089013900000000867e-02,1.958769560000000465e-01,2.010656049000000056e+00,6.273120900000000999e-02,2.344898977000000162e+00,1.585406972000000358e+00,3.265208019999999989e-01,1.217175729000000040e+00,2.519056102000000408e+00,3.396665822000000112e+00,1.209152790000000144e-01,2.308956573000000123e+00,2.308956573000000081e-02
3.289949240000000774e-01,3.041748847000000922e+00,3.010369039999999941e-01,5.553425665000000677e+00,5.473975610000000325e-01,5.581727640000000434e-01,4.288870988000001105e+00,2.932106987000000498e+00,5.032991340000000591e+00,9.260446199999999850e-02,1.823654790000000248e-01,1.910364996000000426e+00,7.225616900000000897e-02,2.315093653000000362e+00,1.474651337999999923e+00,3.296257260000000078e-01,1.222120086999999966e+00,2.393381803000000474e+00,3.231936155000000976e+00,1.254039379999999926e-01,2.237796410000000513e+00,2.237796410000000499e-02
3.309123530000000479e-01,3.172210564000000677e+00,2.572732880000000444e-01,5.476056444000000134e+00,5.626748089999999980e-01,6.747448520000000061e-01,4.337825647999999923e+00,3.064077947000000357e+00,5.107376306000000810e+00,8.729493899999997419e-02,2.036853419999999915e-01,2.024599044000000347e+00,7.583736900000000170e-02,2.124710267000000208e+00,1.220854322999999964e+00,3.317820260000000632e-01,1.194873339000000145e+00,2.187581660000000205e+00,3.059362900000000440e+00,1.253082880000000454e-01,2.092285631000000645e+00,2.092285631000000493e-02
3.505325129999999900e-01,3.081041684000000114e+00,2.912351760000000400e-01,5.436833618000001422e+00,5.179872580000000060e-01,6.401586270000000356e-01,3.846127858000000010e+00,2.973399014000000395e+00,5.132976942000000875e+00,3.045839700000000511e-02,1.916557290000000247e-01,2.125223379999999995e+00,6.605790699999999904e-02,2.122146686000000226e+00,1.559496449000000062e+00,3.775722160000000716e-01,1.226479866000000030e+00,2.169034115000000096e+00,3.086630454000000245e+00,1.568527930000000181e-01,2.025900851000000280e+00,2.025900851000000252e-02
3.384509980000000584e-01,2.862173847000001103e+00,2.799155970000000160e-01,5.466769006000001596e+00,5.486879000000001172e-01,5.651431930000000436e-01,4.410441189000001039e+00,2.993692258000000717e+00,5.201075703999999966e+00,5.187306300000001091e-02,2.038225440000000221e-01,2.024088687000000331e+00,6.933742700000000703e-02,2.408398255000000265e+00,1.652483117000000723e+00,3.328750490000000894e-01,1.199738299999999924e+00,2.113860502000000086e+00,3.164671130000000332e+00,1.603684840000000333e-01,1.976909924000000096e+00,1.976909924000000082e-02
3.575705300000000531e-01,2.742551492000000035e+00,2.110723840000000295e-01,5.223085355999999457e+00,4.841341220000001666e-01,6.479569500000000870e-01,4.317496416000000004e+00,2.870856739000000157e+00,5.072131728000000450e+00,4.907381400000000726e-02,2.252689260000000360e-01,1.897846116000000194e+00,6.269921600000000206e-02,2.146527942000000522e+00,1.634545735000000111e+00,2.735394220000000320e-01,1.203313709999999981e+00,2.030676519000000457e+00,3.174442157000000098e+00,1.151943629999999941e-01,1.894434060000000253e+00,1.894434060000000156e-02
3.523464760000000751e-01,3.023852910000000005e+00,2.375719330000000129e-01,5.282609580000000804e+00,5.412911840000000918e-01,4.719399780000000377e-01,4.406047956000000099e+00,2.776068762000000412e+00,4.995052773000000279e+00,2.234630599999999634e-02,2.473502690000000115e-01,1.750204905000000588e+00,6.574818400000000118e-02,2.198922161999999680e+00,1.486823664999999961e+00,3.486557330000000232e-01,1.191927157000000292e+00,1.935540299999999991e+00,3.214948633000000555e+00,1.048926810000000015e-01,1.919687975000000213e+00,1.919687975000000310e-02
3.629863859999999942e-01,2.872897429000000447e+00,2.141488549999999991e-01,4.979975373000001149e+00,5.342748700000000683e-01,6.050662119999999922e-01,4.274908148000000629e+00,2.707180282000000382e+00,4.948538044000000191e+00,1.525182900000000667e-02,2.362122630000000334e-01,1.809133252000000303e+00,6.741904100000001288e-02,2.130100657000000286e+00,1.337669549999999985e+00,3.593949519999999898e-01,1.212342932999999956e+00,1.840189163000000017e+00,3.238610076000000948e+00,1.352553189999999850e-01,1.862400176000000185e+00,1.862400176000000157e-02
3.730909219999999915e-01,2.829142921999999949e+00,2.055553089999999916e-01,5.077778188999999998e+00,4.516667520000000047e-01,5.520316910000000465e-01,4.341464544000000814e+00,2.709170870000000342e+00,4.812681837000000407e+00,1.443006700000000128e-02,2.060338400000000236e-01,1.886335634000000150e+00,6.198451500000001085e-02,2.199802122000000804e+00,1.343054990000000171e+00,3.193030110000000255e-01,1.225898547000000116e+00,1.810919719000000150e+00,3.203520414000000205e+00,4.723280299999999682e-02,1.860673820000000145e+00,1.860673820000000034e-02
3.670127710000000154e-01,2.619554031000000283e+00,1.772988200000000236e-01,4.981763415000000528e+00,4.711082080000001393e-01,6.268096629999999614e-01,4.211448065999999990e+00,2.685493795000000183e+00,4.866057514000000417e+00,8.013292999999999458e-03,1.863972060000000097e-01,1.957242812000000276e+00,6.812586800000000609e-02,2.036023998000000113e+00,1.341791866999999971e+00,3.240620890000000531e-01,1.183479758000000048e+00,1.865599004000000116e+00,3.276205233000000661e+00,4.746025800000001210e-02,1.890337499000000365e+00,1.890337499000000268e-02
3.559492670000000136e-01,2.638016892999999641e+00,1.846226599999999940e-01,4.785616041000000820e+00,4.650434970000000834e-01,4.925386730000000934e-01,4.133469583000000114e+00,2.714994122999999870e+00,4.800675844999999775e+00,2.625505499999999937e-02,1.871757280000000134e-01,1.962241153000000127e+00,6.337320100000000400e-02,1.866942982999999945e+00,1.447690692000000112e+00,2.733689290000000383e-01,1.144484555000000015e+00,1.963903968000000111e+00,3.138516505000001011e+00,5.647947200000000278e-02,1.920675843000000160e+00,1.920675843000000174e-02
3.739691379999999787e-01,2.784825993000000999e+00,1.294429730000000167e-01,4.635078132000000295e+00,4.302266140000000072e-01,9.936268050000000018e-01,4.131275494000000492e+00,2.635084095000000293e+00,4.801117934000000531e+00,1.107058700000000326e-02,1.736628480000000641e-01,1.863954464000000089e+00,6.308085600000000459e-02,1.914140476000000035e+00,1.129905813000000148e+00,3.014493060000000280e-01,1.118476529000000053e+00,1.781034092000000513e+00,3.116435388000000195e+00,3.176611100000001353e-02,1.874353986000000249e+00,1.874353986000000180e-02
3.744421589999999966e-01,2.608003113000000539e+00,1.426949420000000468e-01,4.793836376000000676e+00,4.170979040000000748e-01,7.148095140000001457e-01,4.067431301000000055e+00,2.706917233000000422e+00,4.832448647999999736e+00,8.032804999999998766e-03,1.818461270000000241e-01,1.619278104000000384e+00,6.068230900000000372e-02,1.878028419000000282e+00,1.202152701000000157e+00,2.965013469999999707e-01,1.119221647000000264e+00,1.922014260000000085e+00,3.006261183000000781e+00,3.334058700000000486e-02,1.778018520999999685e+00,1.778018520999999699e-02
3.354030390000000139e-01,2.558317616000000072e+00,1.850116690000000175e-01,4.740277052000000602e+00,4.195387330000001080e-01,5.626943770000001344e-01,4.019894621000000612e+00,2.692297329000000072e+00,4.672479124000000539e+00,6.982348000000000200e-03,1.735881190000000129e-01,1.691031507000000156e+00,5.741870400000001484e-02,1.678548617000000576e+00,1.221950438000000139e+00,3.436514890000000877e-01,1.121528476999999802e+00,1.897151154999999978e+00,3.188746211000000219e+00,3.655696199999999840e-02,1.767558551000000033e+00,1.767558551000000117e-02
